,titleId,title,titleType,originalTitle,startYear,runtimeMinutes,genres,moyenneVote,NombreVotes
174088,tt22529746,"Au revoir, été!",short,"Farewell, Summer",2016.0,8.0,"Animation,Short",,
174089,tt22529810,Les Sept Chevreaux,short,Los siete cabritos,2016.0,10.0,"Animation,Short",,
174099,tt22533910,Iris et les hommes,movie,Iris et les hommes,2023.0,98.0,"Comedy,Drama,Romance",,
174138,tt2255080,Barbet: L'homme de la situation,short,Barbet: L'homme de la situation,2012.0,20.0,"Action,Short",,
174141,tt22553058,Le Temps des enfants,short,Detskoye vremya,2015.0,6.0,"Animation,Short",,
174142,tt22558658,Les moineaux sont des bébés pigeons,short,Vorob'i - deti golubey,2015.0,5.0,"Animation,Short",,
174143,tt2255867,L'entretien (de Robert Prune),short,L'entretien (de Robert Prune),2009.0,10.0,"Comedy,Short",,
174146,tt2255889,Jeu de Printemps,short,Midspring Play,2011.0,14.0,"Comedy,Romance,Short",,
174147,tt2255889,Midspring Play,short,Midspring Play,2011.0,14.0,"Comedy,Romance,Short",,
174154,tt22563722,La Petite Moufle rouge,short,Beong-eoli jang-gab,2015.0,7.0,"Animation,Short",,
174158,tt2256593,A Cold Place to Die,short,A Cold Place to Die,2012.0,12.0,"Action,Adventure,Short",,
174164,tt2256685,Do You Want to Know More About Belgium?,short,Do You Want to Know More About Belgium?,2011.0,4.0,"Animation,Short",,
174177,tt2257816,Angel et moi,movie,Midnight Stallion,2013.0,97.0,"Action,Drama,Family",,
174178,tt2258016,Operation Hermes,movie,Operation Hermes,2011.0,93.0,"Comedy,News",,
174179,tt2258042,Afrik'aïoli,movie,Afrik'aïoli,2013.0,95.0,Comedy,,
174183,tt2258345,Apprenti gigolo,movie,Fading Gigolo,2013.0,90.0,"Comedy,Romance",,
174184,tt2258407,Just One Day,short,Just One Day,2011.0,15.0,"Comedy,Drama,Short",,
174191,tt2258858,Wadjda,movie,Wadjda,2012.0,98.0,"Comedy,Drama",7.5,21956.0
174194,tt2258966,Famille fou rire,tvMovie,Famille fou rire,1993.0,48.0,Comedy,,
174203,tt2259318,Frank vs. God,movie,Frank vs. God,2014.0,100.0,"Comedy,Drama,Romance",,
174207,tt2259908,Hermit le monstre teur,movie,Hermit: Monster Killer,2016.0,90.0,"Adventure,Comedy,Horror",,
174209,tt2260044,Apocalypse Snow,short,Apocalypse Snow,1983.0,26.0,"Action,Comedy,Short",,
174213,tt2261191,À zéro,short,À zéro,2012.0,19.0,"Comedy,Short",,
174220,tt2261287,Ballerina,movie,Ballerina,2016.0,89.0,"Adventure,Animation,Comedy",,
174237,tt2261749,La cage dorée,movie,La cage dorée,2013.0,90.0,"Comedy,Drama",7.2,10824.0
174241,tt2261829,Dis-moi oui en hindi,movie,Marry Me - Aber bitte auf Indisch,2015.0,90.0,Comedy,,
174244,tt2261942,Powerjake,short,Powerjake,2012.0,5.0,"Action,Short",,
174250,tt2262084,De palier,short,De palier,2012.0,1.0,"Comedy,Short",,
174253,tt2262175,I Will Rock You,movie,Svengali,2013.0,93.0,"Comedy,Music",,
174254,tt2262181,Sérieuses références demandées,short,Sérieuses références demandées,2010.0,7.0,"Comedy,Short",,
174255,tt2262227,La légende de Manolo,movie,The Book of Life,2014.0,95.0,"Adventure,Animation,Comedy",7.2,81147.0
174258,tt2262345,Tout en haut du monde,movie,Tout en haut du monde,2015.0,81.0,"Adventure,Animation,Drama",,
174259,tt2262439,Where's Clem,short,Where's Clem,2012.0,14.0,"Comedy,Crime,Short",,
174267,tt2263544,Pour une poignée de cacahuètes,movie,Pour une poignée de cacahuètes,1978.0,75.0,"Comedy,Drama",,
174268,tt2263544,Pour une poignée de cacahuètes ou le retour de Scratch dans le plus égale moins,movie,Pour une poignée de cacahuètes,1978.0,75.0,"Comedy,Drama",,
174275,tt22639416,Vent d'hiver,short,Vent d'hiver,2021.0,4.0,"Animation,Short",,
174276,tt2263944,Dragon Ball Z: Battle of Gods,movie,Doragon Bôru Zetto Kami to Kami,2013.0,85.0,"Action,Adventure,Animation",7.1,31011.0
174277,tt2263944,Dragon Ball Z : La Bataille des dieux,movie,Doragon Bôru Zetto Kami to Kami,2013.0,85.0,"Action,Adventure,Animation",7.1,31011.0
174278,tt22639492,Ultime Vengeance 2 : Les origines,short,Ultime Vengeance 2 : Les origines,2020.0,20.0,"Comedy,Short",,
174279,tt22639550,Satiradax,movie,Satiradax,2011.0,90.0,"Comedy,Documentary",,
174282,tt22640140,AstroVoyager - Mission SuperHabitable,short,AstroVoyager - Mission SuperHabitable,2022.0,25.0,"Animation,Short",,
174303,tt2264780,Kairos,short,Kairos,2014.0,14.0,"Adventure,Fantasy,Sci-Fi",,
174304,tt2264780,La fin du début,short,Kairos,2014.0,14.0,"Adventure,Fantasy,Sci-Fi",,
174307,tt2265050,Sexy Therapy,movie,A Short History of Decay,2014.0,94.0,"Comedy,Drama",,
174308,tt2265116,Battle Earth,movie,The Medic,2013.0,85.0,"Action,Sci-Fi,War",,
174314,tt2265398,Ivresse entre amis,movie,Drinking Buddies,2013.0,90.0,"Comedy,Drama,Romance",,
174323,tt22667880,"L'enfant, la taupe, le renard et le cheval",short,"The Boy, the Mole, the Fox and the Horse",2022.0,32.0,"Adventure,Animation,Comedy",7.8,20352.0
174325,tt2267174,Nostalgic Z,short,Nostalgic Z,2012.0,15.0,"Comedy,Fantasy,Horror",,
174335,tt2267968,Kung Fu Panda 3,movie,Kung Fu Panda 3,2016.0,95.0,"Action,Adventure,Animation",7.1,204669.0
174340,tt2268353,Akwaba,movie,Les rayures du zèbre,2014.0,80.0,"Comedy,Drama",,
174341,tt2268353,Les Rayures du zèbre,movie,Les rayures du zèbre,2014.0,80.0,"Comedy,Drama",,
174344,tt2268433,End of a Gun,movie,End of a Gun,2016.0,86.0,"Action,Crime,Thriller",,
174345,tt2268458,Final hours,movie,These Final Hours,2013.0,87.0,"Drama,Sci-Fi,Thriller",,
174349,tt2268573,Invasion sur la Lune,movie,Stranded,2013.0,84.0,"Horror,Sci-Fi",,
174350,tt2268573,Passager clandestin,movie,Stranded,2013.0,84.0,"Horror,Sci-Fi",,
174351,tt2268573,Alien War,movie,Stranded,2013.0,84.0,"Horror,Sci-Fi",,
174362,tt22688572,Boudica,movie,Boudica,2023.0,101.0,"Action,Drama,History",,
174398,tt22695064,Barbie: Epic Road Trip,short,Barbie: Epic Road Trip,2022.0,36.0,"Animation,Comedy,Family",,
174462,tt2271243,Ce n'est pas un film de cow-boys,short,Ce n'est pas un film de cow-boys,2012.0,11.0,"Comedy,Short",,
174475,tt2271563,"Forsaken, retour à Fowler City",movie,Forsaken,2015.0,90.0,"Action,Drama,Western",,
174482,tt2271777,Bowling,movie,Bowling,2012.0,90.0,Comedy,,
174486,tt2272336,Ghost Team One,movie,Ghost Team One,2013.0,84.0,"Comedy,Horror",,
174493,tt2272588,Coups d'oeil,short,Coups d'oeil,1984.0,6.0,"Animation,Short",,
174506,tt2273263,Hors saison,short,Hors saison,2011.0,25.0,"Comedy,Drama,Short",,
174533,tt22741760,Your Monster,movie,Your Monster,2024.0,103.0,"Comedy,Horror,Romance",,
174540,tt22743618,Ophio,short,Ophio,2024.0,25.0,"Drama,Horror,Sci-Fi",,
174545,tt2274570,Bad Milo!,movie,Bad Milo!,2013.0,85.0,"Comedy,Horror",,
174550,tt22746612,Romance écossaise,tvMovie,Meet You in Scotland,2023.0,90.0,"Comedy,Romance",,
174552,tt22746704,Communist Girlfriend Capitalist Boyfriend,movie,Communist Girlfriend Capitalist Boyfriend,2022.0,72.0,"Comedy,Romance",,
174561,tt22750112,Jeux de Mains,movie,Ultimate Chabite,2023.0,96.0,"Comedy,Drama",,
174562,tt22750112,Ultimate Chabite,movie,Ultimate Chabite,2023.0,96.0,"Comedy,Drama",,
174566,tt22751216,L'éléphante qui ne voulait plus ressembler à un éléphant,short,Pila,2014.0,6.0,"Animation,Short",,
174569,tt22752312,Les Green à Big City le film : Vacances dans l'espace,movie,Big City Greens the Movie: Spacecation,2024.0,83.0,"Action,Adventure,Animation",,
174575,tt2275444,Dead,short,Dead,2012.0,11.0,"Drama,Mystery,Sci-Fi",,
174577,tt2275499,Battle Invasion,movie,Alien Dawn,2012.0,86.0,"Action,Sci-Fi,Thriller",,
174589,tt2275749,I'm Your Man,short,I'm Your Man,2011.0,15.0,"Comedy,Romance,Short",,
174590,tt2275749,Je suis votre homme,short,I'm Your Man,2011.0,15.0,"Comedy,Romance,Short",,
174591,tt2275756,I Love You,short,I Love You,2007.0,13.0,"Sci-Fi,Short",,
174597,tt2275946,Redirected,movie,Redirected,2014.0,99.0,"Action,Comedy,Crime",,
174601,tt2276095,Du Vent dans mes mollets,movie,Du vent dans mes mollets,2012.0,89.0,"Comedy,Drama",,
174618,tt2276778,Les Profs,movie,Les profs,2013.0,88.0,Comedy,,
174622,tt2276860,Lune de miel tragique,tvMovie,Fatal Honeymoon,2012.0,99.0,"Action,Biography,Crime",,
174633,tt22769820,Légion des super-héros,movie,Legion of Super-Heroes,2023.0,83.0,"Action,Animation,Sci-Fi",,
174651,tt22774688,Les Monstres du foot,movie,The Soccer Football Movie,2022.0,73.0,"Animation,Comedy,Family",,
174660,tt2277860,Le Monde de Dory,movie,Finding Dory,2016.0,97.0,"Adventure,Animation,Comedy",7.2,319836.0
174668,tt22782092,Back to the Moon,short,Back to the Moon,2022.0,4.0,"Sci-Fi,Short",,
174675,tt2278388,The Grand Budapest hotel,movie,The Grand Budapest Hotel,2014.0,99.0,"Comedy,Drama",8.1,926538.0
174695,tt2279083,"Les As de la jungle, le film",tvMovie,Les As de la Jungle - Operation banquise,2011.0,58.0,"Adventure,Animation,Family",,
174696,tt2279083,Les As de la jungle: Opération banquise,tvMovie,Les As de la Jungle - Operation banquise,2011.0,58.0,"Adventure,Animation,Family",,
174697,tt2279175,Ovnivores,short,Ovnivores,2012.0,17.0,"Sci-Fi,Short",,
174700,tt2279245,Réussir sa vie,movie,Réussir sa vie,2012.0,84.0,"Comedy,Drama",,
174704,tt2279287,Spike,tvMovie,Spike,2008.0,35.0,"Animation,Family",,
174707,tt2279373,"Bob l'éponge, le film: Un héros sort de l'eau",movie,The SpongeBob Movie: Sponge Out of Water,2015.0,92.0,"Adventure,Animation,Comedy",,
174708,tt2279428,Son Indochine,short,Son Indochine,2012.0,9.0,"Animation,Short",,
174712,tt22794712,Encore Quelques Instants de Bonheur,movie,Le voyage en pyjama,2023.0,89.0,"Comedy,Drama,Romance",,
174713,tt22794712,La Compagnie des Femmes,movie,Le voyage en pyjama,2023.0,89.0,"Comedy,Drama,Romance",,
174714,tt22794712,Le Voyage en pyjama,movie,Le voyage en pyjama,2023.0,89.0,"Comedy,Drama,Romance",,
174726,tt2279588,L'amour à contrechamp,short,L'amour à contrechamp,2012.0,5.0,"Comedy,Short",,
174741,tt22798888,Cobalt,short,Cobalt,2016.0,8.0,"Action,Fantasy,Short",,
174743,tt22799338,The Last Shape,short,The Last Shape,2019.0,25.0,"Comedy,Mystery,Short",,
174762,tt22804502,Heureux les fêlés,movie,Heureux les fêlés,2022.0,96.0,Comedy,,
174766,tt22805590,Hautes fréquences,movie,Black Noise,2023.0,86.0,"Action,Sci-Fi",,
174767,tt22805590,Black Noise,movie,Black Noise,2023.0,86.0,"Action,Sci-Fi",,
174778,tt2281065,21 façons de gâcher son mariage,movie,21 tapaa pilata avioliitto,2013.0,89.0,Comedy,,
174786,tt2281215,Elf-Man,movie,Elf-Man,2011.0,86.0,"Comedy,Family,Fantasy",,
174787,tt2281215,Les aventures de Elf-Man,movie,Elf-Man,2011.0,86.0,"Comedy,Family,Fantasy",,
174797,tt2281345,Magnifica Presenza,movie,Magnifica presenza,2012.0,105.0,"Comedy,Drama,Fantasy",,
174798,tt22813526,Emi,short,Emi,2008.0,9.0,"Animation,Short",,
174809,tt22815806,Les oiseaux,tvShort,Les oiseaux,2022.0,1.0,"Animation,Short",,
174810,tt22815806,Les oiseaux d'Alfred Hitchcock,tvShort,Les oiseaux,2022.0,1.0,"Animation,Short",,
174823,tt22816774,Drag Therapy,short,Drag Therapy,2020.0,5.0,"Animation,Short",,
174826,tt22817152,L'Arène,short,L'Arène,2022.0,10.0,"Comedy,Short",,
174827,tt22817264,La nuit des chasseurs,short,La nuit des chasseurs,2022.0,16.0,"Comedy,Short",,
174832,tt22819552,Le Prince et la Romancière,tvMovie,A Match for the Prince,2023.0,93.0,"Comedy,Romance",,
174835,tt2282650,Dead Box,tvShort,Dead Box,2012.0,3.0,"Animation,Comedy,Short",,
174839,tt2282733,Cathy,short,Cathy,2009.0,17.0,"Comedy,Short",,
174841,tt22827888,Boot Camp,movie,Boot Camp,2024.0,94.0,"Comedy,Romance",,
174842,tt2282822,Peau de chien,short,Peau de chien,2012.0,14.0,"Animation,Drama,Fantasy",,
174846,tt2282849,Les Kaïra,movie,Les Kaïra,2012.0,95.0,Comedy,,
174906,tt2285437,Conquête spatiale,short,Conquête spatiale,2011.0,6.0,"Comedy,Short",,
174925,tt2285689,La Voie du Guerrier,movie,Shinobidô,2012.0,93.0,"Action,Drama,Romance",,
174926,tt2285689,"Shinobido, la voie du Ninja",movie,Shinobidô,2012.0,93.0,"Action,Drama,Romance",,
174945,tt22867690,L'enfant et l'oie,short,L'enfant et l'oie,2021.0,7.0,"Adventure,Animation,Family",,
174954,tt2286918,Ceux d'en haut,short,Ceux d'en haut,2012.0,25.0,"Animation,Fantasy,Horror",,
174956,tt2286990,L'erreur parfaite,movie,The Right Kind of Wrong,2013.0,97.0,"Comedy,Romance",,
174957,tt22870338,La vie devant toi,tvMovie,La vie devant toi,2022.0,93.0,"Comedy,Drama,Romance",,
174981,tt22872766,Panayotis Pascot: Presque,movie,Panayiotis Pascot: Almost,2022.0,78.0,"Comedy,Documentary",,
174994,tt22874848,The Silent Hour,movie,The Silent Hour,2024.0,99.0,"Action,Crime,Thriller",,
174998,tt2287607,Et tu seras un clown,short,... Ja sinusta tulee pelle,1985.0,18.0,"Animation,Family,Short",,
175005,tt2287867,Lilla Anna,movie,Lilla Anna och Långa farbrorn,2012.0,47.0,"Animation,Family",,
175009,tt2287907,Mission: Apo11o,short,Mission: Apo11o,2012.0,4.0,"Comedy,Short",,
175011,tt2287995,Rose et Violette,short,Rose and Violet,2011.0,26.0,"Animation,Short",,
175012,tt2288005,Sammy 2,movie,Sammy's avonturen 2,2012.0,92.0,"Adventure,Animation,Family",,
175013,tt2288044,300 mots d'allemand,movie,300 Worte Deutsch,2013.0,90.0,"Comedy,Drama",,
175021,tt22882258,1805.13 MHz,short,1805.13 MHz,2019.0,5.0,"Animation,Short",,
175028,tt22883712,Last Summer,short,Last Summer,2022.0,7.0,"Animation,Drama,Music",,
175030,tt2288568,Le bal des pompiers,tvMovie,Be My Valentine,2013.0,83.0,"Comedy,Family,Romance",,
175090,tt2290223,Chernokids,short,Chernokids,2011.0,7.0,"Adventure,Animation,Mystery",,
175100,tt2290479,Examen médico-psychologique (EMP),short,MPU - Medizinisch Psychologische Untersuchung,2011.0,6.0,"Comedy,Short",,
175102,tt2290553,Northmen: Les Derniers Vikings,movie,Northmen: A Viking Saga,2014.0,97.0,"Action,Drama,History",,
175105,tt2290789,Chaque jour que Dieu fait,movie,Tutti i santi giorni,2012.0,102.0,"Comedy,Drama,Romance",,
175125,tt2292182,Shark Week,movie,Shark Week,2012.0,89.0,"Action,Adventure,Horror",,
175145,tt2293138,Vive la France,movie,Vive la France,2013.0,94.0,Comedy,,
175151,tt2293640,Les Minions,movie,Minions,2015.0,91.0,"Adventure,Animation,Comedy",,
175161,tt22938632,I Don't Know Anything About Music,short,I Don't Know Anything About Music,2009.0,2.0,"Animation,Short",,
175162,tt22938806,Planet A,short,Planet A,2009.0,8.0,"Animation,Short",,
175164,tt22939186,Arcadian,movie,Arcadian,2024.0,92.0,"Action,Drama,Horror",,
175175,tt22941524,Go Fishboy,short,Go Fishboy,2022.0,6.0,"Animation,Short",,
175180,tt22942440,Gonflées,short,Odpust: Don't Blow It Up,2022.0,8.0,"Animation,Comedy,Family",,
175184,tt2294477,Alice,short,Alice,2011.0,11.0,"Animation,Short",,
175188,tt2294629,La Reine des neiges,movie,Frozen,2013.0,102.0,"Adventure,Animation,Comedy",7.4,688535.0
175189,tt2294677,In a World...,movie,In a World...,2013.0,93.0,Comedy,,
175194,tt2294839,The Amazing Adventures of Lars Jensen,short,The Amazing Adventures of Lars Jensen,2010.0,14.0,"Comedy,Short",,
175195,tt2294853,"Gabe, un amour de chien",tvMovie,The Dog Who Saved the Holidays,2012.0,83.0,"Comedy,Family",,
175196,tt2294853,Le chien qui a sauvé Noël,tvMovie,The Dog Who Saved the Holidays,2012.0,83.0,"Comedy,Family",,
175208,tt2295722,Falcon Rising,movie,Falcon Rising,2014.0,103.0,"Action,Adventure",,
175209,tt2295750,Des sentiments contradictoires,movie,Des gens qui s'embrassent,2013.0,100.0,"Comedy,Romance",,
175210,tt2295750,Des gens qui s'embrassent,movie,Des gens qui s'embrassent,2013.0,100.0,"Comedy,Romance",,
175215,tt2296404,Tai Chi Hero,movie,Tai ji 2: Ying xiong jue qi,2012.0,100.0,"Action,Adventure,Fantasy",,
175222,tt2296727,Don Camillo et les contestataires,short,Don Camillo e i giovani d'oggi,1970.0,35.0,"Comedy,Short",,
175225,tt2296769,Fragments d'un voyage immobile,short,Fragments d'un voyage immobile,2012.0,13.0,"Comedy,Fantasy,Romance",,
175226,tt2296777,Gnomeo & Juliet 2: Sherlock Gnomes,movie,Sherlock Gnomes,2018.0,86.0,"Adventure,Animation,Comedy",,
175227,tt2296777,Sherlock Gnomes,movie,Sherlock Gnomes,2018.0,86.0,"Adventure,Animation,Comedy",,
175228,tt2296819,Kara,short,Kara,2012.0,7.0,"Animation,Drama,Sci-Fi",,
175238,tt2296935,La Légende de Sarila,movie,The Legend of Sarila,2013.0,80.0,"Adventure,Animation,Family",,
175241,tt2297059,What's Up Girls?,short,What's Up Girls?,2011.0,27.0,"Comedy,Documentary,Short",,
175266,tt2298384,Amour & Turbulences,movie,Amour & turbulences,2013.0,96.0,"Comedy,Romance",,
175267,tt2298384,Amour et turbulences,movie,Amour & turbulences,2013.0,96.0,"Comedy,Romance",,
175268,tt22983922,Le souffle du dragon,tvMovie,Le souffle du dragon,2022.0,90.0,"Comedy,Drama",,
175284,tt22986380,Plstc,short,Plstc,2022.0,2.0,"Animation,Short",,
175290,tt22987684,Uberlinks,short,Uberlinks,2022.0,14.0,"Comedy,Short",,
175296,tt22988270,A l'avenir,short,A l'avenir,2020.0,6.0,"Comedy,Short",,
175303,tt2299362,Mon plus beau mariage,short,Mon plus beau mariage,1999.0,7.0,"Comedy,Short",,
175304,tt2299368,Mes parrains fêtent Noël,tvMovie,A Fairly Odd Christmas,2012.0,68.0,"Comedy,Family,Fantasy",,
175309,tt2299601,Yes We Can,tvMovie,Yes We Can,2012.0,93.0,Comedy,,
175311,tt2299730,Poulette Petit Pois,short,Galinha Pintadinha e Sua Turma,2009.0,30.0,"Animation,Family,Musical",,
175313,tt2299792,Une journée à Rome,movie,Un giorno speciale,2012.0,89.0,"Comedy,Drama,Romance",,
175327,tt2301147,Sex After Kids,movie,Sex After Kids,2013.0,105.0,Comedy,,
175330,tt2301297,Nebraska,short,Nebraska,2009.0,2.0,"Comedy,Short",,
175337,tt23017354,Chasing Raine,movie,Chasing Raine,2024.0,101.0,"Action,Thriller",,
175348,tt2302334,Queen of Montreuil,movie,Queen of Montreuil,2012.0,87.0,"Comedy,Drama",,
175355,tt2302583,Y croire encore,movie,Dream On,2013.0,94.0,"Comedy,Drama,Romance",,
175358,tt23026530,Go West,movie,Go West,2023.0,90.0,"Comedy,Western",,
175376,tt23028184,Le peuple contre le Directeur,short,Le peuple contre le Directeur,2022.0,3.0,"Sci-Fi,Short",,
175377,tt2302845,Cette eau salée si deux!,short,Sweet saltwater!,2002.0,8.0,"Comedy,Short",,
175385,tt2303110,Jurassic Attack,movie,Jurassic Attack,2013.0,83.0,"Action,Adventure,Comedy",,
175395,tt23032082,El after del mundo,short,El after del mundo,2022.0,11.0,"Animation,Short",,
175400,tt23032494,Série-Chérie,short,Série-Chérie,2021.0,10.0,"Comedy,Short",,
175411,tt23034806,Un mariage sous condition,tvMovie,The Wedding Rule,2023.0,90.0,"Comedy,Romance",,
175419,tt23037488,One Ranger,movie,One Ranger,2023.0,95.0,"Action,Thriller",,
175426,tt2303898,Bad Toys II,short,Bad Toys II,2012.0,6.0,"Action,Adventure,Animation",,
175428,tt2304098,Un cadeau de Noël presque parfait,tvMovie,Holly's Holiday,2011.0,85.0,"Adventure,Comedy,Fantasy",,
175451,tt23049322,Largo Winch: Le prix de l'argent,movie,Largo Winch: Le prix de l'argent,2024.0,100.0,"Action,Adventure,Drama",,
175452,tt23049322,Largo Winch 3,movie,Largo Winch: Le prix de l'argent,2024.0,100.0,"Action,Adventure,Drama",,
175462,tt2305023,Une pute et un poussin,short,Une pute et un poussin,2008.0,15.0,"Comedy,Short",,
175487,tt2305624,"Octobre noir ou Malek, Saïd, Karim et les autres...",short,"Octobre noir ou Malek, Saïd, Karim et les autres...",2011.0,12.0,"Animation,Short",,
175521,tt23060796,There's Something in the Barn,movie,There's Something in the Barn,2023.0,100.0,"Comedy,Fantasy,Horror",,
175537,tt23063732,S.O.S. Bikini Bottom: Une mission pour Sandy Écureuil,movie,Saving Bikini Bottom: The Sandy Cheeks Movie,2024.0,82.0,"Adventure,Animation,Comedy",,
175538,tt2306455,Bao,short,Bao,2012.0,12.0,"Animation,Drama,Short",,
175545,tt2306587,Le Noël de Jingle et Belle,tvMovie,Jingle & Bell's Christmas Star,2012.0,30.0,"Animation,Drama,Family",,
175555,tt2306836,Taeter City,movie,Taeter City,2012.0,72.0,"Action,Horror,Sci-Fi",,
175565,tt2308493,Becoming Sophie,movie,Becoming Sophie,2012.0,80.0,"Comedy,Drama,Family",,
175578,tt2308733,"Maman, la maison est hantée !",tvMovie,Home Alone: The Holiday Heist,2012.0,87.0,"Comedy,Crime,Family",,
175601,tt2309358,Sans Voix,short,Sans Voix,2012.0,17.0,"Comedy,Drama,Short",,
175622,tt23101288,Méchamment star 2,tvMovie,A New Diva's Christmas Carol,2022.0,84.0,Comedy,,
175633,tt2311182,Un prince (presque) charmant,movie,Un prince (presque) charmant,2013.0,88.0,"Comedy,Romance",,
175661,tt2312070,"L'auteur, le poète et le philosophe",short,"L'auteur, le poète et le philosophe",1994.0,18.0,"Comedy,Short",,
175662,tt2312072,Le repos du guerrier,short,Le repos du guerrier,1994.0,15.0,"Comedy,Short",,
175664,tt2312184,All About the Money,movie,All About the Money,2017.0,90.0,"Action,Adventure,Comedy",,
175669,tt2312718,Homefront,movie,Homefront,2013.0,100.0,"Action,Crime,Thriller",,
175671,tt2312890,Afternoon Delight,movie,Afternoon Delight,2013.0,98.0,"Comedy,Drama",,
